FIRE_NAME,FIRE_YEAR,FIRE_SIZE,FIRE_SIZE_CLASS,LATITUDE,LONGITUDE,STATE
BAKER CAVE,2019,160.3,D,42.7269,-113.3622,ID
WAPI,2019,767.7,E,42.6706,-113.2233,ID
GEOTHERMAL,2019,717.0,E,42.0964,-113.3789,ID
MILNER 2,2019,282.2,D,42.5208,-113.995,ID
SMITH,2019,1366.3,F,42.6028,-113.3017,ID
RIDGELINE,2019,599.6,E,42.4686,-113.4917,ID
PIPELINE,2019,135.3,D,42.5597,-113.4269,ID
LAKE CHANNEL,2019,8308.2,G,42.6997,-113.2219,ID
LOCK,2019,166.0,D,43.20913,-115.7613,ID
OVERPASS,2019,281.1,D,46.3669,-105.8722,MT
NOTCH BUTTE,2019,4952.0,F,42.8822,-114.4022,ID
WEST KELLY,2019,137.6,D,41.2105,-117.0722,NV
BONELLI PEAK,2019,4465.0,F,36.1644,-114.2761,NV
JACKS CANYON,2019,119.0,D,37.4147,-114.24,NV
WHITE CLOUD,2019,428.0,E,39.5214,-114.3467,NV
GREGERSON,2019,3320.0,F,37.21,-114.8719,NV
BAILEY CREEK,2019,104.0,D,38.3633,-114.3505,NV
WINTER,2019,167.1,D,41.5183,-116.3997,NV
HUNTER,2019,1494.2,F,40.8967,-116.0969,NV
PINYON,2019,256.3,D,40.3142,-114.4497,NV
SHAFTER,2019,6620.0,G,40.7308,-114.5614,NV
UNION,2019,1244.0,F,40.6139,-118.0622,NV
LITTLE GOOSE,2019,131.9,D,41.9136,-114.17,NV
TEXAS,2019,572.1,E,40.6714,-114.3075,NV
MIDAS,2019,1667.8,F,41.165,-116.808,NV
DRY GULCH,2019,123.4,D,40.8211,-116.1339,NV
HORSE,2019,1479.1,F,40.1344,-116.4403,NV
WORKHORSE,2019,154.1,D,40.8892,-116.7586,NV
PANNING,2019,148.2,D,40.5464,-116.5225,NV
SHEEP,2019,266.6,D,40.8533,-116.9394,NV
MILLER CREEK,2019,160.0,D,42.0753,-116.1317,ID
HUNGRY,2019,305.0,E,39.7,-119.7342,NV
GOOSE,2019,6842.7,G,41.9372,-114.1664,NV
BIG CANYON,2019,237.0,D,40.4653,-118.0722,NV
HUMBOLDT,2019,453.9,E,40.62,-118.2347,NV
BUFFALO,2019,6409.0,G,40.6964,-117.368,NV
MCCLESKY,2019,404.0,E,34.1386,-97.5258,OK
BURNSIDE,2019,1261.0,F,34.5936,-97.0347,OK
ONE HORSE,2019,426.0,E,35.1106,-98.58492,OK
BLACKFOX 2,2019,150.5,D,36.2997,-94.9181,OK
146,2019,165.0,D,35.18236,-98.42494,OK
TURBINE,2019,448.0,E,34.9364,-98.5889,OK
WALTER 5,2019,166.0,D,34.3036,-98.435,OK
KELLY,2019,1492.6,F,41.2497,-117.1347,NV
TENMILE,2019,181.2,D,40.9611,-117.9367,NV
VICTOR,2019,1439.4,F,45.20222,-106.50842,MT
LONE,2019,1651.5,F,40.7658,-117.2183,NV
WOODWORTH,2019,187.1,D,41.6055,-117.8083,NV
VALLEY,2019,111.1,D,41.5458,-117.8272,NV
REBEL CREEK,2019,1398.6,F,41.6408,-117.7997,NV
SHEEP CANYON,2019,1632.5,F,40.5755,-117.5117,NV
BUFFALO VALLEY,2019,1104.3,F,40.4758,-117.3878,NV
FLAG,2019,117.8,D,40.4839,-117.4342,NV
OLD GREG,2019,120.2,D,40.7194,-117.8228,NV
SUMMIT,2019,6442.0,G,40.648,-117.3253,NV
CRUTCHER,2019,276.3,D,40.8842,-119.5303,NV
ELK,2019,316.4,E,40.8825,-117.823,NV
LONG VALLEY,2019,2438.0,F,39.8797,-120.0253,CA
CANYON,2019,441.0,E,38.7694,-119.5364,NV
ROCK,2019,234.4,D,41.1008,-116.8064,NV
WOOD CANYON,2019,1212.0,F,39.7492,-118.205,NV
WILKINSON,2019,196.0,D,47.6006,-101.9789,ND
UVAS,2019,150.0,D,32.5431,-107.2653,NM
MONUDO,2019,115.0,D,47.9886,-99.0065,ND
LEE,2019,141.5,D,47.9708,-98.8648,ND
CUT ACROSS,2019,1766.0,F,45.63656,-106.71336,MT
YELLOW ROCK,2019,112.0,D,47.9197,-99.1198,ND
STUBBLE,2019,186.0,D,48.8272,-100.0297,ND
DOZER,2019,240.0,D,48.8419,-100.0142,ND
THE SAN,2019,178.7,D,48.8325,-100.0419,ND
ALABAMA,2019,512.0,E,32.7947,-103.2135,NM
LAVA 18,2019,2100.0,F,34.9192,-108.05,NM
PATTERSON,2019,987.0,E,33.3283,-104.3675,NM
IORN WORKS,2019,138.8,D,34.672242,-106.749086,NM
POPCORN,2019,212.0,D,47.905,-98.6876,ND
BIRD BATH,2019,454.0,E,34.111881,-107.643203,NM
AZABACHI,2019,490.0,E,35.548778,-107.3486,NM
CEDAR CANYON,2019,263.0,D,40.1136,-117.4136,NV
CHOPITO,2019,249.0,D,35.20116,-108.64296,NM
BLUE EAGLE,2019,272.0,D,38.6675,-115.4875,NV
DOME,2019,278.7,D,40.37,-116.9539,NV
REDONDO,2019,317.0,E,35.8622,-106.6025,NM
WHIRLWIND,2019,602.1,E,40.5569,-116.6747,NV
VLA,2019,269.0,D,34.194069,-107.664003,NM
COYOTE,2019,2183.0,F,33.9283,-108.2325,NM
SWAMP,2019,100.0,D,34.8861,-106.7192,NM
PURGATORY,2020,210.0,D,36.92046546,-113.70641163,AZ
TRAIL,2020,1674.0,F,34.1471452,-112.11771108,AZ
LIME,2020,406.0,E,36.91116546,-113.70001163,AZ
SCRUB,2020,415.0,E,37.04433546,-113.86791168,UT
APEX,2020,205.0,D,37.06010547,-113.77421166,UT
MOON,2020,162.0,D,37.0458555,-113.30261157,UT
LIZARD POINT,2020,202.0,D,36.93892547,-113.58551161,AZ
PINE HOLLOW,2020,11405.0,G,36.98346557,-112.11031133,AZ
LITTLE PURGATORY,2020,141.0,D,36.95027546,-113.70631164,AZ
WIRE PASS,2020,1588.0,F,37.04655558,-112.05061132,UT
CHILTEPINES,2020,334.0,E,31.7704249,-111.50621079,AZ
ENCINOS,2020,9357.0,G,31.62289488,-111.6236108,AZ
SASCO,2020,114.0,D,32.55784502,-111.48211083,AZ
SUNSET,2020,3964.0,F,34.1498452,-112.13911108,AZ
BOULDERS,2020,1011.0,F,33.04380511,-111.05631078,AZ
YELLOW JACKET,2020,105.0,D,31.47582487,-111.30651073,AZ
FRESNAL,2020,502.0,E,31.44453486,-111.41781075,AZ
NAVARRO,2020,2306.0,F,31.95488495,-111.18311074,AZ
DIAMOND BUTTE,2020,545.0,E,36.63751544,-113.42401155,AZ
ESPINOSA,2020,1834.0,F,31.6827349,-111.35191075,AZ
TORTOLITA,2020,3321.0,F,32.52903504,-111.03501074,AZ
EDWIN,2020,137.0,D,32.51476503,-111.02341074,AZ
SALT,2020,21670.0,G,33.55994519,-110.90421079,AZ
WESTRIDGE,2020,480.0,E,32.52680503,-111.08001075,AZ
DOVE,2020,942.0,E,32.49994503,-111.05011074,AZ
CANOA,2020,583.0,E,31.49765487,-111.44771076,AZ
STAGE,2020,253.78,D,33.93081517,-112.13221106,AZ
DIVES,2020,198.0,D,36.87363545,-113.71921163,AZ
CENTRAL,2020,4499.0,F,33.93066518,-112.06761105,AZ
BUCK,2020,997.0,E,35.5147153,-113.51571146,AZ
MONUMENT,2020,1785.0,F,35.63165536,-112.74661132,AZ
RANGE,2020,3141.0,F,33.0984651,-111.35611085,AZ
POCKET,2020,364.0,E,35.79103529,-114.20701162,AZ
HORSEFLAT,2020,600.0,E,35.82078532,-113.77691154,AZ
VIRGIN MOUNTAIN,2020,1624.0,F,36.6066054,-114.06221167,NV
MUSIC,2020,135.0,D,35.51526529,-113.75121151,AZ
BASIN,2020,38628.0,G,36.5223054,-113.86501162,AZ
GADDIS,2020,130.0,D,35.32516732,-114.06991882,AZ
WHITE,2020,337.0,E,35.34698525,-114.08371155,AZ
MAHOGANY,2020,2758.0,F,36.30576526,-115.61821193,NV
AREA-16,2020,3130.0,F,37.01000531,-116.08001208,NV
MANGUM,2020,71450.0,G,36.62759551,-112.34951134,AZ
COTTONWOOD,2020,2817.0,F,35.94497523,-115.44551186,NV
LOOKOUT MTN,2020,160.0,D,35.80433521,-115.46751185,NV
DOME,2020,43273.0,G,35.30103515,-115.59751183,CA
BOZARTH,2020,5000.0,G,34.74034522,-113.21351134,AZ
HANCOCK CANYON,2020,109.0,D,36.82837543,-113.93921167,AZ
BLACK CANYON,2020,7897.0,G,35.74147531,-113.80521154,AZ
LOCUST SPRING,2020,281.0,D,36.85671545,-113.67211162,AZ
THUMB,2020,8354.0,G,36.33078546,-112.57291136,AZ
CORDES,2020,350.0,E,34.31217394,-112.12560422,AZ
HORSE,2020,9537.0,G,34.2748452,-112.41891114,AZ
CORRAL,2020,266.0,D,34.30915523,-112.12981109,AZ
RANCH,2020,298.0,D,34.26849517,-112.94641125,AZ
EAST DESERT,2020,1492.0,F,33.84716517,-112.01731103,AZ
MAGIC MOUNTAINS,2020,110.0,D,35.88496524,-115.22411181,NV
BLACK HILL,2020,123.0,D,33.21851512,-111.34581085,AZ
MCDOWELL,2020,106.0,D,33.70158517,-111.68851096,AZ
COTTONWOOD,2020,163.0,D,33.19358512,-111.24631083,AZ
HIGH CREEK,2020,1000.0,F,32.55175714,-110.19267181,AZ
BULL,2020,545.0,E,34.20533857,-111.58521098,AZ
POLLES,2020,628.0,E,34.26627525,-111.54031097,AZ
PINE,2020,2184.0,F,34.29417524,-111.81121103,AZ
BUMBLE BEE,2020,2993.0,F,34.1741852,-112.17491109,AZ
VERDE,2020,360.0,E,34.05834521,-111.72261099,AZ
HIDDEN,2020,6106.0,G,33.98054523,-111.18351088,AZ
ROLLS,2020,1350.0,F,33.63397517,-111.50131091,AZ
ECHO,2020,100.0,D,33.91879498,-111.64469295,AZ
SEARS,2020,14476.0,G,33.88522519,-111.815911,AZ
RACEWAY,2020,226.0,D,32.21833504,-110.04191052,AZ
CARLSON,2020,127.0,D,33.09203517,-110.03121058,AZ
CACTUS,2020,277.0,D,34.29197523,-111.98571106,AZ
JACKSON,2020,2946.0,F,32.91716514,-110.14381059,AZ
EMIGRANT,2020,4756.0,F,32.09512505,-109.37291038,AZ
ND THATCHER,2020,189.0,D,32.86104515,-109.7369105,AZ
LIGHT,2020,937.0,E,33.18024517,-110.15381061,AZ
BOLT,2020,1420.0,F,33.95643519,-111.83631101,AZ
LOST DUTCHMAN,2020,198.9,D,33.44363486,-111.52828744,AZ
BASELINE,2020,115.0,D,33.37278513,-111.57831091,AZ
SUPERSTITION,2020,9539.0,G,33.40508514,-111.38531087,AZ
SAWTOOTH,2020,24729.0,G,33.40184515,-111.29731086,AZ
BLEVENS,2020,278.0,D,33.55894518,-110.9771108,AZ
MCDOWELL,2020,615.0,E,33.63983515,-111.77551097,AZ
OCOTILLO,2020,980.0,E,33.83708517,-111.95971102,AZ
BUSH,2020,193455.0,G,33.62570516,-111.56201093,AZ
OLIVER,2020,106.0,D,33.05348517,-109.84261054,AZ
TEA POT,2020,349.0,E,33.20655513,-111.01241079,AZ
KLONDYKE,2020,225.0,D,32.87126523,-110.37609407,AZ
PINERY,2020,163.0,D,31.98049503,-109.40101038,AZ
WHITE CANYON,2020,500.0,E,33.17751399,-111.07907564,AZ
WHITLOW,2020,842.0,E,33.29627513,-111.25201084,AZ
BIGHORN,2020,119978.0,G,32.37803502,-110.92651071,AZ
SADDLE,2020,350.0,E,31.4968609,-110.6476416,AZ
RAFAEL,2020,440.0,E,31.33756488,-110.59481058,AZ
RACE TRACK,2020,183.0,D,32.30144502,-110.62251065,AZ
GRIFFIN,2020,61821.0,G,33.5823952,-110.70121075,AZ
MEDDLER,2020,4452.0,F,33.6616752,-110.8976108,AZ
BUCK,2020,475.0,E,33.69210521,-110.75661077,AZ
PARK,2020,625.0,E,33.36500518,-110.44991068,AZ
TRAIL TANK,2020,168.0,D,32.32956503,-110.57191064,AZ
TORCH,2020,157.9,D,33.36430518,-110.47191069,AZ
THING,2020,170.0,D,32.09336502,-110.03351051,AZ
SPUD ROCK,2020,760.0,E,32.20250501,-110.54161062,AZ
LAVA ROCK,2020,101.0,D,33.33600518,-110.46861069,AZ
ROCKHOUSE,2020,19506.0,G,33.09259514,-110.57521069,AZ
HABANERO,2020,3218.0,F,33.24881059,-110.96740745,AZ
POCKET,2020,185.0,D,34.17580526,-111.14571089,AZ
DRIPPING SPRINGS,2020,225.0,D,33.1704997,-110.8246485,AZ
ELDER,2020,590.0,E,33.14522332,-110.92053361,AZ
HORSE,2020,228.0,D,32.95713512,-110.49151066,AZ
BASIN,2020,2710.0,F,32.86339511,-110.53361067,AZ
SC LAKE,2020,123.0,D,33.16700515,-110.50831068,AZ
90,2020,216.0,D,31.55422742,-110.14600258,AZ
BADGER,2020,201.0,D,31.93035499,-110.09551052,AZ
IRONWOOD,2020,110.0,D,31.916985,-109.95451049,AZ
KROZIER,2020,141.0,D,32.97778511,-110.91431075,AZ
PURCELL,2020,190.0,D,33.83631128,-112.16743643,AZ
DETER-WINTERS,2020,2000.0,F,39.90778431,-103.98612099,CO
CONSTELLATION,2020,12252.0,G,34.04657517,-112.54301115,AZ
WILLIAMS FORK,2020,14833.0,G,39.85124635,-106.06481036,CO
4 EAGLE,2020,121.0,D,39.7509763,-106.66951049,CO
THORPE,2020,159.0,D,39.10522629,-105.52691015,CO
WYMAN,2020,455.0,E,40.27428631,-107.43301072,CO
POISON SPRINGS,2020,105.0,D,38.5742209,-107.2841302,CO
CHATRIDGE 2,2020,500.0,E,39.50539638,-104.99941008,CO
PRAIRIE DOG,2020,2100.0,F,39.81195676,-99.9569289,KS
SHAMROCK,2020,4200.0,F,39.91380652,-103.79440984,CO
BILL ANDERSON,2020,500.0,E,39.69035683,-98.58614854,KS
SOUTH ROOKS,2020,350.0,E,39.35895672,-99.48394873,KS
CALHOUN,2020,400.0,E,39.85423649,-104.18040993,CO
COUNTY ROAD F,2020,100.0,D,40.07290655,-103.64270983,CO
EAST TROUBLESOME,2020,193812.0,G,40.20294639,-106.23871044,CO
SUNDAY FIRE,2020,2000.0,F,40.1396365,-104.59971006,CO
IA 387,2020,395.0,E,40.19074655,-103.99000992,CO
MIDDLE FORK,2020,20517.0,G,40.6283464,-106.79561062,CO
KENNY CREEK,2020,174.0,D,41.7418232,-106.56830825,WY
BRADLEY,2020,1786.0,F,42.17841658,-107.03801089,WY
SAND CREEK,2020,107.0,D,37.45022594,-107.31101038,CO
MRX #11,2020,150.0,D,38.40079606,-107.50981052,CO
BRADLEY PEAK,2020,150.0,D,42.10410657,-107.02479087,WY
WHITE TANK,2020,106.0,D,41.91755659,-106.52331073,WY
RR 316,2020,14201.0,G,41.83110657,-106.64401075,WY
FOREST OIL,2020,158.0,D,42.79710666,-107.00941097,WY
POISON SPIDER 2,2020,186.0,D,42.8348671,-106.52515189,WY
GAS HILLS,2020,200.0,D,42.88372664,-107.37161106,WY
IA 215,2020,325.0,E,40.19408653,-104.27660999,CO
CAMERON PEAK,2020,208913.0,G,40.60870647,-105.87921041,CO
WINTERS,2020,393.0,E,33.5402752,-110.68921075,AZ
COUNTY RD T,2020,1199.0,F,38.44738639,-102.47700937,CO
BARELA FIRE,2020,2521.0,F,37.11167279,-104.22067635,CO
466,2020,114.0,D,37.59173623,-103.10570944,CO
BENT CANYON,2020,1800.0,F,37.60249619,-103.70480958,CO
74.5,2020,2174.0,F,37.51712617,-103.88820961,CO
WILSON CROSSING,2020,144.0,D,37.85467618,-104.5505098,CO
PARALLEL,2020,298.59,D,37.32960617,-103.34620947,CO
VILLEGREEN FIRE,2020,1731.0,F,37.35621617,-103.51840951,CO
CHERRY CANYON,2020,11828.0,G,37.36744617,-103.45020949,CO
BENT FORT,2020,1500.0,F,38.05541628,-103.40700955,CO
HWY 50 CNTY RD 19/20,2020,200.0,D,38.11712631,-103.05030947,CO
MCCLAVE BRIDGE,2020,250.0,D,38.07994481,-102.87276507,CO
BAR NOTHING,2020,127.0,D,37.9867862,-104.5205098,CO
LEFTHAND,2020,460.0,E,40.06398976,-105.48554359,CO
CALWOOD,2020,10106.0,G,40.15361644,-105.38161024,CO
MURPHY TRAIL HEAD,2020,135.0,D,37.08235621,-101.98460912,KS
51,2020,523.0,E,37.17018629,-100.92290887,KS
AVERY,2020,400.0,E,37.75990654,-98.30001828,KS
PLEASANT VALLEY,2020,800.0,E,37.85386658,-97.86686817,KS
CR16CRF,2020,386.0,E,37.70694628,-102.4742093,CO
PROWERS,2020,1472.0,F,37.69474627,-102.60650933,CO
200-141 FIELD,2020,500.0,E,37.88995642,-100.67790888,KS
SEYFERT,2020,600.0,E,37.35126636,-100.1559087,KS
WHEAT STATE,2020,4945.0,F,38.08666663,-97.68362815,KS
YMCA,2020,303.0,E,38.43284948,-105.30199447,CO
K-25 AND RD 17,2020,1800.0,F,38.27881644,-101.28050907,KS
WILDHORSE,2020,679.0,E,38.63148627,-104.87160995,CO
COUNTY,2020,708.0,E,37.31015626,-101.90050912,KS
LEWSTONE,2020,165.0,D,40.66027652,-105.25581028,CO
MULLEN FIRE,2020,100.0,D,41.43902658,-105.8010325,WY
BRANDEL,2020,168.0,D,42.05427668,-105.53621052,WY
LAKE CREEK,2020,770.0,E,43.37021221,-105.08422877,WY
4W,2020,495.2,E,43.51744692,-104.87291058,WY
SFR,2020,234.6,D,43.39120149,-102.97062121,SD
HIGH BULL,2020,506.0,E,43.11964705,-102.48700994,SD
PUZZLE,2020,149.0,D,43.19917385,-100.91889845,SD
MALDONADO,2020,100.0,D,43.4880161,-101.6997388,SD
VALLEY,2020,16390.0,G,32.76138479,-116.69446182,CA
ELLIOT,2020,103.0,D,32.62817269,-116.08526858,CA
SMOKETREE,2020,129.0,D,33.78395041,-116.5249156,CA
HAT,2020,583.0,E,32.64453497,-112.74131109,AZ
PEEPOSH,2020,125.0,D,33.37790509,-112.22971104,AZ
OXBOW,2020,153.0,D,33.561285,-114.52161149,AZ
ANTELOPE CREEK,2020,592.23,E,43.45259686,-105.50801072,WY
TANK,2020,128.0,D,33.58021511,-112.4910111,AZ
PAINTED WAGON,2020,490.0,E,33.78694512,-112.70431116,AZ
AQUILA,2020,899.0,E,33.80658516,-112.11911105,AZ
TRAM,2020,211.7,D,33.86282492,-116.56691188,CA
SNOW,2020,6254.0,G,33.88820715,-116.68385529,CA
CASCADE,2020,150.0,D,34.15695498,-116.22931184,CA
40,2020,156.0,D,34.83911503,-116.72671199,CA
PIPELINE,2020,110.0,D,34.75231515,-114.54021159,CA
DIKE ROAD,2020,150.0,D,34.83690515,-114.5848116,AZ
THREEMILE,2020,198.0,D,34.82785515,-114.5792116,AZ
RIDGE,2020,3079.0,F,35.00769522,-113.87851149,AZ
KNIGHT CREEK,2020,549.0,E,35.10212525,-113.56471143,AZ
IVANPAH,2020,1088.0,F,35.17203516,-115.19521174,CA
JACKRABBIT,2020,2034.0,F,33.80690511,-113.04961123,AZ
RAY DRAW,2020,104.0,D,43.53731682,-106.13721088,WY
SULLIVAN DRAW,2020,131.0,D,43.58299457,-106.19428499,WY
PINE RIDGE,2020,472.0,E,43.46338683,-105.89061081,WY
CABIN,2020,221.1,D,42.0004845,-105.31915111,WY
DEALT,2020,252.0,D,42.84679674,-105.99651074,WY
MULLEN FIRE,2020,100.0,D,41.14025661,-104.87454125,WY
COUNTY RD 49,2020,750.0,E,40.46764671,-102.18900952,CO
BALI NEIL,2020,617.0,E,40.51173671,-102.26820955,CO
COUNTY ROAD 85,2020,716.0,E,40.97601674,-102.78420973,CO
SAND,2020,500.0,E,40.74024659,-104.41901009,CO
WILDHORSE FIRE,2020,428.0,E,40.69950079,-103.9550714,CO
DISMAL CA,2020,1555.0,F,41.82509701,-100.69460932,NE
HUBBARDS GAP,2020,3850.0,F,41.65047678,-103.45200998,NE
SAWMILL,2020,800.0,E,42.39420677,-104.87051042,WY
SHEEP MOUNTAIN,2020,490.2,E,42.48743679,-104.82381042,WY
FLAT TOP,2020,374.145,E,42.7914665,-105.06091159,WY
HAYNES CA,2020,316.67,E,42.75380695,-103.24461008,NE
11 NORTH,2020,370.0,E,42.91831692,-103.87321025,NE
ARISTOCRAT,2020,391.0,E,42.78708697,-102.97641002,NE
MM 36,2020,408.0,E,43.02762181,-106.96096364,WY
ROLLING HILLS,2020,138.0,D,42.93880912,-105.67549954,WY
SAGE CREEK,2020,155.0,D,43.02992679,-105.6862107,WY
TOP OF THE WORLD,2020,414.0,E,42.92536717,-105.7628464,WY
MEDICINE CREEK,2020,137.4,D,43.02300397,-103.45485717,SD
CAVE GULCH,2020,124.5,D,43.12701668,-107.15171105,WY
CHEYENNE RIVER,2020,144.78,D,43.39467488,-105.13671062,WY
OGLALA,2020,184.2,D,43.19992371,-102.7338989,SD
TRIPLE,2020,442.0,E,43.21354704,-102.80351003,SD
RUMFORD CA,2020,110.0,D,43.16037496,-103.72501025,SD
MOORE,2020,297.0,D,43.53205684,-105.8112108,WY
EAGLE,2020,151.0,D,33.97978512,-113.23781128,AZ
MEDICINE,2020,8930.0,G,33.82920524,-110.68961077,AZ
FRENCH CREEK,2020,500.0,E,43.31333858,-123.12029192,OR
QUAIL,2020,2064.0,F,33.42879519,-110.5240107,AZ
LUNA,2020,10142.0,G,36.26423589,-105.33950983,NM
CIMARRON SOLAR,2020,385.0,E,36.48863597,-104.59350968,NM
CIRCLE DOT,2020,180.0,D,36.47556198,-104.38889863,NM
WILSON MESA,2020,155.0,D,36.63287296,-105.12419281,NM
DRY ARROYO,2020,199.0,D,36.52240597,-104.6602097,NM
GREEN MOUNTAIN FLATS,2020,214.0,D,36.79139503,-104.28445363,NM
JESUS MESA,2020,169.0,D,37.05615612,-103.46740947,CO
BEIBER,2020,175.0,D,37.03361607,-104.25110965,CO
EAST FORK,2020,1682.0,F,37.01802608,-104.00000959,CO
PICTURE CANYON,2020,517.0,E,37.00980615,-102.82230931,CO
SLOAN CANYON,2020,1173.0,F,36.94500612,-103.1994094,NM
POTTER,2020,360.0,E,36.95965613,-103.10660938,NM
TURKEY TRACK 1,2020,130.0,D,35.83368605,-101.30361885,TX
BURROWS DRAW,2020,924.0,E,37.04645618,-102.54190925,CO
HOBO,2020,413.0,E,40.82872512,-123.11871372,CA
RED,2020,142386.0,G,41.19449511,-123.45781382,CA
SALMON,2020,811.0,E,41.16761512,-123.40731381,CA
FOX,2020,2188.0,F,41.21180517,-122.84656373,CA
ZOGG,2020,56338.0,G,40.54120714,-122.56832659,CA
BADGER,2020,557.0,E,41.79462223,-122.65378079,CA
DEVIL,2020,8857.0,G,41.90350518,-123.19118089,CA
SLATER,2020,157270.0,G,41.85803117,-123.35359791,CA
ECHO MTN. COMPLEX,2020,2552.0,F,45.01472751,-123.90251456,OR
SWEET CREEK MP 2,2020,307.0,E,44.02028305,-123.85279216,OR
POWERLINE ROAD MUTUAL AID,2020,126.0,D,45.4661165,-123.20723675,OR
S. OBENCHAIN,2020,14787.0,G,42.46722747,-122.68334721,OR
DEER CANYON,2020,3872.0,F,37.01994612,-103.33990944,CO
ARCHIE - OR,2020,48000.0,G,43.31639421,-122.88529189,OR
BABYFACE,2020,217.0,D,36.02767418,-98.47683315,OK
REST,2020,162.0,D,35.99972593,-103.9993095,NM
SOUTH SIDE A,2020,232.0,D,34.35371067,-100.3048885,TX
GLOVER 2,2020,300.0,E,33.53575178,-98.75322106,TX
FLAT BOTTOM,2020,110.0,D,34.1470879,-98.65230707,TX
VAN LOH,2020,196.0,D,34.05250589,-98.58084138,TX
BUFFALO CREEK,2020,124.0,D,33.94417252,-98.79834143,TX
GRASSHOPPER,2020,104.0,D,33.64640749,-98.32202129,TX
CARBON BLACK,2020,229.0,D,35.70100602,-101.44800887,TX
BLUE CREEK,2020,4355.0,F,35.70320601,-101.64730892,TX
YANDY,2020,2960.0,F,35.53735601,-101.25120881,TX
WEST COUNTY LINE,2020,340.0,E,35.48969829,-98.62300758,OK
PIG,2020,610.0,E,35.61473938,-100.79525871,TX
JACKALOPE,2020,11520.0,G,35.68820605,-100.93130875,TX
LIGHTNING WEST,2020,6510.0,G,35.75530605,-101.1413088,TX
GRINCH,2020,299.0,D,35.48188616,-98.18880806,OK
MEDIO,2020,4010.0,F,35.8310058,-105.86320991,NM
SIXSHOOTER,2020,220.0,D,37.04388585,-107.84961045,CO
LUMBERTON,2020,434.0,E,36.91985589,-106.88921023,NM
1913,2020,135.0,D,35.83639492,-101.63500893,TX
19-1,2020,707.0,E,35.74937902,-101.64518892,TX
MOORE,2020,3800.0,F,35.92472812,-104.38084291,NM
FARM CAMP,2020,22872.0,G,35.86583919,-104.27389845,NM
CHISUM,2020,119.0,D,35.94582905,-101.59287593,TX
XXL,2020,300.0,E,35.84980602,-101.67596868,TX
LEW RD.,2020,284.0,D,35.85056159,-101.73973118,TX
K107,2020,1355.0,F,36.13875217,-104.22374644,NM
NARANJOS,2020,2580.5,F,36.1394059,-104.95400973,NM
NORTH WINDS,2020,265.0,D,35.1457861,-98.09631801,OK
JUMPING JACK,2020,524.0,E,34.3863385,-100.05357362,TX
ARCHIE CREEK,2020,131542.0,G,43.33392532,-122.78811407,OR
WHILHOIT RD.,2020,532.0,E,45.05833874,-122.60418107,OR
TWO FOUR TWO,2020,14473.0,G,42.65342536,-121.86911381,OR
GILLEM,2020,1000.0,F,41.79301532,-121.56451363,CA
TROUT CREEK,2020,252.2,D,65.09382281,-141.63982608,AK
SUMNER GRADE,2020,494.0,E,47.20611669,-122.3469592,WA
ISOM CREEK,2020,12139.2,G,65.85378138,-149.57922702,AK
CLEAR CREEK,2020,1285.1,F,64.67729178,-147.69422587,AK
1167 17 MILE ROAD,2020,142.0,D,42.98242655,-108.52431134,WY
TRUMPETER,2020,139.5,D,61.44676862,-149.9130062,AK
MADISON CREEK,2020,177.0,D,67.34972092,-151.57932865,AK
BEDROCK,2020,134.2,D,67.15121077,-152.48852838,AK
MORAN CREEK,2020,119.1,D,65.2518807,-153.74802628,AK
MORELOCK,2020,254.5,D,65.35503114,-151.12952648,AK
R-5 SNOWSTORM,2020,471.0,E,40.60247432,-120.46140327,CA
BANDDANA CREEK,2020,1578.3,F,65.79445098,-151.89472691,AK
ZANE HILLS,2020,185.0,D,66.28378025,-155.85632721,AK
GOLD MOUNTAIN,2020,363.6,E,65.22675069,-153.82192625,AK
RED DOG,2020,432.0,E,67.90654888,-162.86022831,AK
AKLUMAYUAK CREEK,2020,187.4,D,67.91885949,-159.39952877,AK
AKLUMAYUAK CREEK 2,2020,242.7,D,67.91890947,-159.47932876,AK
KUYAK CREEK,2020,400.2,E,68.01784913,-161.35592866,AK
NIMIUKTUK RIVER,2020,1602.3,F,68.25992935,-159.98982913,AK
TUMIT CREEK,2020,1129.8,F,68.25899936,-159.93742914,AK
IMIKNEYAK CREEK,2020,1009.6,F,68.07189926,-160.60042882,AK
BRUSH CREEK,2020,220.6,D,65.72285953,-160.30142622,AK
MIDDLE FORK BUCKLAND,2020,246.1,D,65.85586964,-159.61792643,AK
MACKLIN,2020,267.5,D,65.74192876,-164.87443563,AK
KANUTI RIVER,2020,467.2,E,66.22194113,-150.85442739,AK
WORTHINGTON,2020,761.0,E,42.51430527,-122.71311392,OR
R-1 MAPES,2020,290.0,D,40.55945532,-120.47839627,CA
R-3 LITTLE FREDOYNER,2020,187.0,D,40.69032233,-120.5310303,CA
CLACKAMAS COUNTY FIRES,2020,2584.0,F,45.20000545,-122.55001439,OR
UNGER RD FIRE,2020,497.0,E,45.20361657,-122.39918107,OR
DOWTY RD,2020,1508.0,F,45.34278328,-122.37806999,OR
FRUIT VALLEY,2020,166.0,D,45.65284546,-122.71051451,WA
TITNUK CREEK,2020,4976.8,F,60.77133362,-156.39672249,AK
HAWK RIVER,2020,220.6,D,62.19653975,-161.0270231,AK
